latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
31.36712,-101.77528,306.1,0.33,0.55,2019-08-10,09:12,N,nominal,1.0NRT,294.1,2.3,N
34.15515,-118.19484,303.6,0.45,0.47,2019-08-10,09:12,N,nominal,1.0NRT,288.1,1.2,N
34.14228,-117.42854,304.1,0.41,0.45,2019-08-10,09:12,N,nominal,1.0NRT,289.4,0.2,N
31.80535,-103.23645,322.3,0.54,0.51,2019-08-10,09:12,N,nominal,1.0NRT,290.1,2.8,N
31.90946,-103.68413,304.8,0.5,0.49,2019-08-10,09:12,N,nominal,1.0NRT,285,1.8,N
34.24368,-118.38115,298.5,0.46,0.47,2019-08-10,09:12,N,nominal,1.0NRT,287.9,0.3,N
32.06484,-104.35888,304.3,0.46,0.47,2019-08-10,09:12,N,nominal,1.0NRT,285.8,0.8,N
31.91204,-103.68752,304.9,0.5,0.49,2019-08-10,09:12,N,nominal,1.0NRT,285.7,1.3,N
34.29071,-118.80138,297.7,0.49,0.48,2019-08-10,09:12,N,nominal,1.0NRT,287.4,0.7,N
32.00175,-104.00365,328.2,0.48,0.48,2019-08-10,09:12,N,nominal,1.0NRT,288.1,2.2,N
31.95297,-103.68047,317.5,0.5,0.49,2019-08-10,09:12,N,nominal,1.0NRT,287.5,2.3,N
31.93562,-103.53959,323.2,0.51,0.5,2019-08-10,09:12,N,nominal,1.0NRT,288.8,2.4,N
34.31835,-118.51194,297.8,0.47,0.48,2019-08-10,09:12,N,nominal,1.0NRT,287.5,0.4,N
31.47321,-101.46594,303.4,0.34,0.56,2019-08-10,09:12,N,nominal,1.0NRT,292.7,0.5,N
34.3325,-118.51986,304.4,0.47,0.48,2019-08-10,09:12,N,nominal,1.0NRT,287.4,0.8,N
34.33691,-118.51913,302,0.47,0.48,2019-08-10,09:12,N,nominal,1.0NRT,288.2,0.8,N
33.41765,-110.86475,313.1,0.38,0.36,2019-08-10,09:12,N,nominal,1.0NRT,263.2,2.2,N
33.41699,-110.86064,327.5,0.38,0.36,2019-08-10,09:12,N,nominal,1.0NRT,264.4,2.2,N
31.58434,-101.67167,305.5,0.33,0.55,2019-08-10,09:12,N,nominal,1.0NRT,293.9,0.8,N
31.58517,-101.67512,312.3,0.33,0.55,2019-08-10,09:12,N,nominal,1.0NRT,294.2,0.8,N
32.19205,-104.28556,304.4,0.46,0.47,2019-08-10,09:12,N,nominal,1.0NRT,286.4,0.8,N
31.64647,-101.90704,321.1,0.32,0.55,2019-08-10,09:12,N,nominal,1.0NRT,293.2,1.4,N
31.5724,-101.55582,306.7,0.34,0.56,2019-08-10,09:12,N,nominal,1.0NRT,293.3,0.9,N
31.57325,-101.55933,320.5,0.34,0.56,2019-08-10,09:12,N,nominal,1.0NRT,293.5,0.9,N
32.16421,-104.09606,319.5,0.47,0.48,2019-08-10,09:12,N,nominal,1.0NRT,287.1,2.3,N
32.13142,-103.92615,306.4,0.48,0.48,2019-08-10,09:12,N,nominal,1.0NRT,287.5,0.8,N
37.81884,-118.87598,301.4,0.63,0.72,2019-08-10,10:48,N,nominal,1.0NRT,279.8,2.4,N
37.81261,-118.87914,333.5,0.63,0.72,2019-08-10,10:48,N,nominal,1.0NRT,279.7,5.8,N
37.81463,-118.88564,312.6,0.63,0.72,2019-08-10,10:48,N,nominal,1.0NRT,278.7,5.8,N
38.01351,-122.11399,297.3,0.42,0.61,2019-08-10,10:48,N,nominal,1.0NRT,286.3,0.8,N
36.58174,-119.0146,315.9,0.67,0.73,2019-08-10,10:48,N,nominal,1.0NRT,287.5,2.2,N
36.58856,-119.01283,318,0.67,0.73,2019-08-10,10:48,N,nominal,1.0NRT,287.6,2.2,N
36.58404,-119.01703,331.2,0.67,0.73,2019-08-10,10:48,N,nominal,1.0NRT,288.7,5.5,N
38.01756,-122.23859,299.5,0.42,0.61,2019-08-10,10:48,N,nominal,1.0NRT,285.1,0.4,N
41.72312,-122.5771,340.4,0.32,0.55,2019-08-10,10:48,N,nominal,1.0NRT,279.6,3,N
39.62207,-119.26157,295.6,0.53,0.67,2019-08-10,10:48,N,nominal,1.0NRT,282.1,0.7,N
39.61621,-119.26458,295.1,0.53,0.67,2019-08-10,10:48,N,nominal,1.0NRT,282.3,1,N
37.85014,-118.89227,297.5,0.63,0.72,2019-08-10,10:48,N,nominal,1.0NRT,279.7,1.9,N
19.16436,-70.23423,334.7,0.53,0.67,2019-08-10,17:00,N,nominal,1.0NRT,291.3,3.7,D
19.00014,-71.33398,331.6,0.63,0.72,2019-08-10,17:00,N,nominal,1.0NRT,293.1,8.1,D
19.25649,-70.41978,339.1,0.54,0.68,2019-08-10,17:00,N,nominal,1.0NRT,294.9,6.3,D
19.25352,-70.42228,347.4,0.54,0.68,2019-08-10,17:00,N,nominal,1.0NRT,294.8,7.7,D
18.92801,-70.35117,336.9,0.55,0.68,2019-08-10,17:00,N,nominal,1.0NRT,293.3,8.2,D
18.92684,-70.35636,337.1,0.55,0.68,2019-08-10,17:00,N,nominal,1.0NRT,293.3,6.5,D
18.73907,-71.21204,332.8,0.63,0.72,2019-08-10,17:00,N,nominal,1.0NRT,293.5,8.3,D
18.98363,-71.40479,367,0.64,0.72,2019-08-10,17:00,N,high,1.0NRT,294,9.6,D
18.86008,-70.11176,330,0.53,0.67,2019-08-10,17:00,N,nominal,1.0NRT,290.7,2.8,D
18.88152,-70.10259,328.2,0.53,0.67,2019-08-10,17:00,N,nominal,1.0NRT,290.2,4.5,D
36.43164,-78.39727,348,0.6,0.71,2019-08-10,17:06,N,nominal,1.0NRT,288.3,13.1,D
43.2708,-79.80567,348.8,0.45,0.63,2019-08-10,17:12,N,nominal,1.0NRT,299.9,8.9,D
43.26374,-79.80798,326.8,0.45,0.63,2019-08-10,17:12,N,low,1.0NRT,298.7,5.5,D
41.46061,-81.67832,333.5,0.62,0.71,2019-08-10,17:12,N,nominal,1.0NRT,294.2,7.7,D
20.51137,-97.48035,333.3,0.65,0.73,2019-08-10,18:42,N,nominal,1.0NRT,287.5,6.2,D
20.51797,-97.48217,329.8,0.65,0.73,2019-08-10,18:42,N,nominal,1.0NRT,287.1,6.2,D
20.86667,-98.53948,341.4,0.74,0.76,2019-08-10,18:42,N,nominal,1.0NRT,287.8,8.9,D
17.9095,-77.10893,342.3,0.43,0.46,2019-08-10,18:42,N,nominal,1.0NRT,302.2,2.2,D
17.92033,-77.26324,334.5,0.42,0.45,2019-08-10,18:42,N,nominal,1.0NRT,301.9,4.3,D
18.58694,-71.54808,367,0.51,0.66,2019-08-10,18:42,N,high,1.0NRT,298.6,19.5,D
17.72286,-88.60648,342,0.41,0.45,2019-08-10,18:42,N,nominal,1.0NRT,296.4,6.7,D
17.72556,-88.615,350.1,0.41,0.45,2019-08-10,18:42,N,nominal,1.0NRT,294,6,D
17.72828,-88.62353,331.7,0.41,0.45,2019-08-10,18:42,N,nominal,1.0NRT,297.5,5.9,D
17.72706,-88.61959,341.5,0.41,0.45,2019-08-10,18:42,N,nominal,1.0NRT,296.1,3.7,D
17.72634,-88.62344,332.4,0.41,0.45,2019-08-10,18:42,N,nominal,1.0NRT,295.9,3.7,D
17.76221,-88.56701,343.2,0.41,0.45,2019-08-10,18:42,N,nominal,1.0NRT,299.5,6.5,D
17.76629,-88.56781,334.6,0.41,0.45,2019-08-10,18:42,N,nominal,1.0NRT,299.9,6.5,D
17.85592,-88.78853,352.1,0.42,0.45,2019-08-10,18:42,N,nominal,1.0NRT,301.4,6.4,D
17.85519,-88.79247,334.4,0.42,0.45,2019-08-10,18:42,N,nominal,1.0NRT,298.5,6.4,D
18.06202,-88.27531,332.6,0.39,0.44,2019-08-10,18:42,N,nominal,1.0NRT,293.4,3.8,D
18.16512,-88.28474,331.7,0.39,0.44,2019-08-10,18:42,N,nominal,1.0NRT,297.4,3.5,D
18.21102,-89.218,356.1,0.44,0.46,2019-08-10,18:42,N,nominal,1.0NRT,293.6,13.1,D
20.29133,-76.78277,330.8,0.49,0.48,2019-08-10,18:42,N,nominal,1.0NRT,294.7,4.4,D
18.55157,-89.39712,340.8,0.44,0.46,2019-08-10,18:42,N,nominal,1.0NRT,298,7.6,D
18.55503,-89.40218,353.1,0.44,0.46,2019-08-10,18:42,N,nominal,1.0NRT,298.9,22.6,D
18.55158,-89.44489,340.6,0.45,0.47,2019-08-10,18:42,N,nominal,1.0NRT,298.8,4.1,D
18.52809,-89.5724,351.6,0.45,0.47,2019-08-10,18:42,N,nominal,1.0NRT,296.5,8.8,D
18.5899,-89.25965,336.7,0.43,0.46,2019-08-10,18:42,N,nominal,1.0NRT,296.7,3.8,D
18.55066,-89.44284,344.3,0.44,0.46,2019-08-10,18:42,N,nominal,1.0NRT,299.9,7.7,D
18.52543,-89.57434,331.4,0.45,0.47,2019-08-10,18:42,N,nominal,1.0NRT,296.1,5.7,D
18.58949,-89.26221,334.4,0.43,0.46,2019-08-10,18:42,N,nominal,1.0NRT,296.1,4.6,D
18.53056,-89.57081,330.7,0.45,0.47,2019-08-10,18:42,N,nominal,1.0NRT,294.8,5.7,D
17.83922,-93.11918,325.9,0.39,0.6,2019-08-10,18:42,N,nominal,1.0NRT,273,5.9,D
17.83844,-93.12287,331.7,0.39,0.6,2019-08-10,18:42,N,nominal,1.0NRT,272,5.9,D
17.84387,-93.12414,339.5,0.39,0.6,2019-08-10,18:42,N,nominal,1.0NRT,271.5,5.9,D
17.84465,-93.12045,367,0.39,0.6,2019-08-10,18:42,N,low,1.0NRT,272.2,5.9,D
18.71971,-88.81814,352.2,0.41,0.45,2019-08-10,18:42,N,nominal,1.0NRT,302.5,22.4,D
18.82232,-88.34603,343.5,0.57,0.43,2019-08-10,18:42,N,nominal,1.0NRT,303.7,35.7,D
18.59178,-90.14818,328.8,0.49,0.49,2019-08-10,18:42,N,nominal,1.0NRT,290.7,4.4,D
19.04231,-88.60872,340.8,0.39,0.44,2019-08-10,18:42,N,nominal,1.0NRT,299,6,D
18.98668,-88.95235,335.2,0.41,0.45,2019-08-10,18:42,N,nominal,1.0NRT,303.5,6.6,D
18.9958,-88.99444,340.2,0.41,0.45,2019-08-10,18:42,N,nominal,1.0NRT,296.5,3.8,D
18.82065,-90.23208,331.7,0.49,0.49,2019-08-10,18:42,N,nominal,1.0NRT,288.7,1.5,D
18.1165,-93.84084,339,0.43,0.62,2019-08-10,18:42,N,nominal,1.0NRT,289.9,6.8,D
18.12215,-93.84212,349.8,0.43,0.62,2019-08-10,18:42,N,nominal,1.0NRT,288.7,6.8,D
19.07221,-89.01808,345.1,0.41,0.45,2019-08-10,18:42,N,nominal,1.0NRT,303.8,28.5,D
19.07151,-89.02196,331.2,0.41,0.45,2019-08-10,18:42,N,nominal,1.0NRT,298.5,13.7,D
19.0707,-89.01763,344.3,0.41,0.45,2019-08-10,18:42,N,nominal,1.0NRT,301.8,19.7,D
18.12411,-93.84225,332.3,0.43,0.62,2019-08-10,18:42,N,nominal,1.0NRT,287.3,6.4,D
18.11846,-93.84097,353.3,0.43,0.62,2019-08-10,18:42,N,nominal,1.0NRT,290.7,6.4,D
18.09157,-94.04799,337,0.45,0.63,2019-08-10,18:42,N,nominal,1.0NRT,290.2,2.8,D
18.13043,-94.20442,330.4,0.46,0.63,2019-08-10,18:42,N,nominal,1.0NRT,290.5,2.3,D
18.10775,-94.39719,332.3,0.47,0.64,2019-08-10,18:42,N,nominal,1.0NRT,291.1,4.2,D
18.20196,-94.0095,367,0.44,0.62,2019-08-10,18:42,N,high,1.0NRT,290.8,8.5,D
18.15088,-94.49823,328.1,0.48,0.64,2019-08-10,18:42,N,nominal,1.0NRT,291.2,3.4,D
18.64273,-92.17325,350.7,0.33,0.55,2019-08-10,18:42,N,nominal,1.0NRT,286.3,4.6,D
21.24092,-78.36095,341,0.4,0.44,2019-08-10,18:42,N,nominal,1.0NRT,298,3.6,D
21.24047,-78.36483,331,0.4,0.44,2019-08-10,18:42,N,nominal,1.0NRT,298.2,3.6,D
19.64726,-89.11344,336,0.41,0.45,2019-08-10,18:42,N,nominal,1.0NRT,298.1,3.9,D
19.89005,-88.79671,338,0.39,0.44,2019-08-10,18:42,N,nominal,1.0NRT,296.7,6.7,D
19.24096,-92.2543,334.2,0.33,0.55,2019-08-10,18:42,N,nominal,1.0NRT,289.7,3,D
19.9338,-88.85146,336.4,0.39,0.44,2019-08-10,18:42,N,nominal,1.0NRT,298.5,7.4,D
19.39226,-92.0477,339.6,0.63,0.54,2019-08-10,18:42,N,nominal,1.0NRT,285.1,13.4,D
19.3984,-92.04285,330.6,0.63,0.54,2019-08-10,18:42,N,nominal,1.0NRT,285.2,4.6,D
19.43531,-92.03869,343,0.63,0.54,2019-08-10,18:42,N,nominal,1.0NRT,283.8,12.9,D
19.44024,-92.03979,340.7,0.63,0.54,2019-08-10,18:42,N,nominal,1.0NRT,283.8,13.3,D
19.5647,-92.24145,354.2,0.32,0.55,2019-08-10,18:42,N,nominal,1.0NRT,287.5,10.2,D
19.56533,-92.2384,367,0.32,0.55,2019-08-10,18:42,N,low,1.0NRT,288.4,10.2,D
20.41024,-88.01677,337.8,0.52,0.41,2019-08-10,18:42,N,nominal,1.0NRT,291.7,5.9,D
20.41401,-88.01752,335.9,0.52,0.41,2019-08-10,18:42,N,nominal,1.0NRT,290.8,5.9,D
19.60081,-92.29424,340.7,0.32,0.55,2019-08-10,18:42,N,nominal,1.0NRT,287.8,3.8,D
22.0991,-77.85945,336.8,0.44,0.46,2019-08-10,18:42,N,nominal,1.0NRT,305.1,4.8,D
20.94559,-89.66351,331.1,0.42,0.45,2019-08-10,18:42,N,nominal,1.0NRT,297.2,4.6,D
22.71239,-79.85239,336.8,0.52,0.41,2019-08-10,18:42,N,nominal,1.0NRT,296.7,4.6,D
20.00086,-96.63093,328.5,0.59,0.7,2019-08-10,18:42,N,nominal,1.0NRT,289.8,2.8,D
34.43901,-84.91249,335,0.42,0.38,2019-08-10,18:48,N,nominal,1.0NRT,300,6.6,D
30.60208,-98.0038,330.3,0.42,0.61,2019-08-10,18:48,N,nominal,1.0NRT,298.9,5.3,D
32.25608,-91.09121,330.8,0.49,0.4,2019-08-10,18:48,N,nominal,1.0NRT,300.1,4.2,D
30.85684,-98.10361,341.3,0.42,0.61,2019-08-10,18:48,N,nominal,1.0NRT,296.4,18,D
30.85577,-98.10793,353,0.42,0.61,2019-08-10,18:48,N,nominal,1.0NRT,299.5,18,D
32.39532,-91.13477,367,0.49,0.4,2019-08-10,18:48,N,high,1.0NRT,295.4,14.7,D
33.19131,-87.60347,332.5,0.39,0.36,2019-08-10,18:48,N,nominal,1.0NRT,302.1,6.4,D
31.21224,-97.67386,341.6,0.39,0.59,2019-08-10,18:48,N,nominal,1.0NRT,301.1,4,D
31.21382,-97.67453,338.8,0.38,0.59,2019-08-10,18:48,N,nominal,1.0NRT,300.1,6.8,D
34.23442,-82.58433,340.9,0.51,0.41,2019-08-10,18:48,N,nominal,1.0NRT,278.9,11.6,D
34.23376,-82.58114,330.4,0.51,0.41,2019-08-10,18:48,N,nominal,1.0NRT,279.4,6.8,D
31.89962,-96.54848,347.3,0.32,0.55,2019-08-10,18:48,N,nominal,1.0NRT,296.1,3.3,D
32.58829,-94.62936,356.5,0.48,0.48,2019-08-10,18:48,N,nominal,1.0NRT,302.7,23.7,D
32.59264,-94.6307,342,0.48,0.48,2019-08-10,18:48,N,nominal,1.0NRT,298.6,23.7,D
34.43377,-84.92546,331.2,0.42,0.37,2019-08-10,18:48,N,nominal,1.0NRT,299.4,4,D
34.34114,-86.21278,331.2,0.39,0.36,2019-08-10,18:48,N,nominal,1.0NRT,296.8,2.6,D
31.36123,-101.77406,335.2,0.65,0.73,2019-08-10,18:48,N,nominal,1.0NRT,289.6,5.5,D
33.2708,-94.12486,334.8,0.44,0.46,2019-08-10,18:48,N,nominal,1.0NRT,294.4,5.5,D
31.36321,-101.77701,353.4,0.65,0.73,2019-08-10,18:48,N,nominal,1.0NRT,290.7,9.6,D
35.29221,-81.77444,337.2,0.57,0.43,2019-08-10,18:48,N,nominal,1.0NRT,297,5.5,D
35.29339,-81.77609,329.9,0.57,0.43,2019-08-10,18:48,N,nominal,1.0NRT,296.6,5.4,D
34.63717,-87.08247,345.1,0.38,0.36,2019-08-10,18:48,N,nominal,1.0NRT,294.9,6.8,D
34.64047,-87.08318,329.4,0.38,0.36,2019-08-10,18:48,N,nominal,1.0NRT,294.8,3.8,D
33.45696,-94.2618,335.1,0.44,0.46,2019-08-10,18:48,N,nominal,1.0NRT,296.1,6,D
31.64388,-101.76981,335.1,0.63,0.72,2019-08-10,18:48,N,nominal,1.0NRT,293.4,2.1,D
32.10836,-100.1763,331.1,0.51,0.66,2019-08-10,18:48,N,nominal,1.0NRT,287.6,3.5,D
31.64204,-101.76759,341,0.63,0.72,2019-08-10,18:48,N,nominal,1.0NRT,293.6,4.4,D
32.10938,-100.17699,331.9,0.51,0.66,2019-08-10,18:48,N,nominal,1.0NRT,288.5,2.4,D
33.83821,-95.10148,339.2,0.48,0.48,2019-08-10,18:48,N,nominal,1.0NRT,294.9,4,D
32.21215,-101.93631,347.4,0.63,0.72,2019-08-10,18:48,N,nominal,1.0NRT,296.8,8.2,D
35.97718,-83.95647,330.5,0.46,0.39,2019-08-10,18:48,N,low,1.0NRT,303.1,4,D
34.30855,-94.27406,335.3,0.43,0.46,2019-08-10,18:48,N,nominal,1.0NRT,290.7,3.5,D
34.30893,-94.27291,333.4,0.43,0.46,2019-08-10,18:48,N,nominal,1.0NRT,291,5.6,D
34.31209,-94.27861,332.4,0.43,0.46,2019-08-10,18:48,N,nominal,1.0NRT,289.8,5.2,D
36.23743,-84.97621,334.1,0.43,0.38,2019-08-10,18:48,N,nominal,1.0NRT,291.2,4.2,D
36.13887,-86.39734,334.3,0.4,0.37,2019-08-10,18:48,N,low,1.0NRT,308.5,6.4,D
34.75086,-95.00222,334.6,0.46,0.47,2019-08-10,18:48,N,nominal,1.0NRT,294,3.1,D
33.28636,-101.10007,348.6,0.53,0.67,2019-08-10,18:48,N,nominal,1.0NRT,306.4,9.4,D
33.28483,-101.10563,331.7,0.53,0.67,2019-08-10,18:48,N,low,1.0NRT,303.9,3.6,D
33.29234,-101.10239,333.5,0.53,0.67,2019-08-10,18:48,N,low,1.0NRT,308.2,9.4,D
33.2908,-101.108,334.7,0.53,0.67,2019-08-10,18:48,N,nominal,1.0NRT,304.4,3.6,D
33.2837,-101.10265,331.4,0.53,0.67,2019-08-10,18:48,N,low,1.0NRT,304.1,2.5,D
33.28967,-101.10502,355.8,0.53,0.67,2019-08-10,18:48,N,nominal,1.0NRT,307.9,11.1,D
35.09402,-94.61793,331.1,0.43,0.46,2019-08-10,18:48,N,nominal,1.0NRT,292.3,3.3,D
34.59219,-96.89552,333.9,0.58,0.52,2019-08-10,18:48,N,nominal,1.0NRT,294.9,3.4,D
34.59836,-96.89077,341.8,0.58,0.52,2019-08-10,18:48,N,nominal,1.0NRT,295.2,8.9,D
34.5969,-96.89706,351.8,0.58,0.52,2019-08-10,18:48,N,nominal,1.0NRT,294.4,12.4,D
34.60455,-96.88596,337.5,0.58,0.52,2019-08-10,18:48,N,nominal,1.0NRT,295.9,8.9,D
34.60307,-96.89232,339.6,0.58,0.52,2019-08-10,18:48,N,nominal,1.0NRT,295.4,8.9,D
34.60159,-96.89868,344.6,0.58,0.52,2019-08-10,18:48,N,nominal,1.0NRT,295.1,12.4,D
34.59664,-96.8923,343.7,0.58,0.52,2019-08-10,18:48,N,nominal,1.0NRT,295.2,11.1,D
34.59514,-96.89857,344.2,0.58,0.52,2019-08-10,18:48,N,nominal,1.0NRT,294.6,11.1,D
34.60287,-96.88751,331.6,0.58,0.52,2019-08-10,18:48,N,nominal,1.0NRT,295,4.9,D
34.60135,-96.89386,349,0.58,0.52,2019-08-10,18:48,N,nominal,1.0NRT,295.4,11.1,D
34.59984,-96.90017,340.1,0.58,0.52,2019-08-10,18:48,N,nominal,1.0NRT,294.2,11.1,D
34.60605,-96.89545,336.9,0.58,0.52,2019-08-10,18:48,N,nominal,1.0NRT,294.7,5.7,D
35.11893,-95.35571,347.1,0.47,0.48,2019-08-10,18:48,N,nominal,1.0NRT,294.8,5,D
37.2528,-86.02205,337.4,0.41,0.37,2019-08-10,18:48,N,nominal,1.0NRT,280.3,5.8,D
37.14505,-87.05534,331.6,0.39,0.36,2019-08-10,18:48,N,nominal,1.0NRT,297.1,2.1,D
36.97552,-88.62371,332.1,0.38,0.36,2019-08-10,18:48,N,nominal,1.0NRT,301.1,3.4,D
37.13662,-87.90354,333.3,0.38,0.36,2019-08-10,18:48,N,nominal,1.0NRT,300.5,3.5,D
37.53711,-87.96672,329,0.38,0.36,2019-08-10,18:48,N,low,1.0NRT,300.1,2.9,D
37.54347,-88.39835,347.3,0.38,0.36,2019-08-10,18:48,N,nominal,1.0NRT,302.2,9,D
37.40979,-89.87498,332,0.4,0.37,2019-08-10,18:48,N,nominal,1.0NRT,295.7,2.3,D
37.80628,-87.79764,327.4,0.39,0.36,2019-08-10,18:48,N,nominal,1.0NRT,288.2,2.4,D
37.39837,-93.29282,331.9,0.51,0.41,2019-08-10,18:48,N,nominal,1.0NRT,292.8,4.2,D
37.40206,-93.29399,334.2,0.51,0.41,2019-08-10,18:48,N,nominal,1.0NRT,292.9,4.2,D
38.74864,-87.16755,327.3,0.4,0.37,2019-08-10,18:48,N,nominal,1.0NRT,296.8,3.5,D
39.40385,-83.20403,334.8,0.54,0.42,2019-08-10,18:48,N,nominal,1.0NRT,297.4,3,D
38.90991,-88.28277,336.2,0.39,0.36,2019-08-10,18:48,N,nominal,1.0NRT,295,2.7,D
38.69295,-90.12832,345,0.39,0.36,2019-08-10,18:48,N,nominal,1.0NRT,309.7,5.9,D
38.69626,-90.1292,340.4,0.39,0.36,2019-08-10,18:48,N,low,1.0NRT,310.9,5.9,D
22.49136,-98.41043,330.6,0.67,0.74,2019-08-10,18:48,N,nominal,1.0NRT,293.4,8.3,D
23.50351,-97.90482,332.9,0.6,0.7,2019-08-10,18:48,N,nominal,1.0NRT,295.8,30,D
23.50205,-97.91069,352.7,0.6,0.7,2019-08-10,18:48,N,nominal,1.0NRT,298.5,30,D
23.3848,-99.31282,333.4,0.73,0.76,2019-08-10,18:48,N,nominal,1.0NRT,294.5,7.8,D
24.59487,-98.06559,367,0.58,0.69,2019-08-10,18:48,N,high,1.0NRT,298,25.2,D
24.59347,-98.07118,354.9,0.58,0.69,2019-08-10,18:48,N,nominal,1.0NRT,298,18.8,D
25.32422,-99.68005,352.3,0.69,0.74,2019-08-10,18:48,N,nominal,1.0NRT,302.5,10.7,D
27.29377,-90.96996,331.8,0.39,0.44,2019-08-10,18:48,N,nominal,1.0NRT,286.2,1.9,D
25.32348,-99.68237,355,0.69,0.74,2019-08-10,18:48,N,nominal,1.0NRT,302.3,6.6,D
25.58386,-99.9375,331.3,0.7,0.75,2019-08-10,18:48,N,nominal,1.0NRT,297.7,7.3,D
25.71844,-100.30441,331.1,0.73,0.76,2019-08-10,18:48,N,nominal,1.0NRT,301,5.2,D
25.74454,-100.2354,336.5,0.73,0.76,2019-08-10,18:48,N,nominal,1.0NRT,300.4,4.4,D
26.23035,-98.64777,339.8,0.57,0.69,2019-08-10,18:48,N,nominal,1.0NRT,298.3,4.4,D
26.23141,-98.64838,340.5,0.57,0.69,2019-08-10,18:48,N,nominal,1.0NRT,298.7,5.9,D
29.37936,-82.3166,332.4,0.47,0.39,2019-08-10,18:48,N,nominal,1.0NRT,293.5,4,D
29.72184,-82.2768,332.9,0.47,0.4,2019-08-10,18:48,N,nominal,1.0NRT,295,5,D
30.52182,-84.71399,335.1,0.4,0.37,2019-08-10,18:48,N,nominal,1.0NRT,294.9,2.6,D
30.67581,-84.76297,338.3,0.4,0.37,2019-08-10,18:48,N,nominal,1.0NRT,298.7,2.2,D
30.84741,-84.73409,331.8,0.4,0.37,2019-08-10,18:48,N,nominal,1.0NRT,297.2,2.5,D
30.90143,-84.71846,334,0.4,0.37,2019-08-10,18:48,N,nominal,1.0NRT,302.9,6.9,D
30.00145,-90.39681,332.3,0.49,0.4,2019-08-10,18:48,N,nominal,1.0NRT,299.6,6.6,D
31.12595,-83.99024,337.7,0.42,0.38,2019-08-10,18:48,N,nominal,1.0NRT,297.6,3.2,D
30.23259,-91.0513,338.4,0.52,0.42,2019-08-10,18:48,N,nominal,1.0NRT,299.4,9.9,D
30.23637,-91.05224,342,0.52,0.42,2019-08-10,18:48,N,nominal,1.0NRT,296.9,9.9,D
31.61259,-82.34306,336.1,0.49,0.4,2019-08-10,18:48,N,nominal,1.0NRT,300.1,3.3,D
31.38829,-84.13312,333.6,0.42,0.37,2019-08-10,18:48,N,nominal,1.0NRT,297.3,4.6,D
31.69798,-81.90769,334.5,0.51,0.41,2019-08-10,18:48,N,nominal,1.0NRT,298.9,4.7,D
29.36062,-95.66492,342.2,0.33,0.55,2019-08-10,18:48,N,nominal,1.0NRT,292.5,3.9,D
29.36558,-95.6664,333.7,0.33,0.55,2019-08-10,18:48,N,nominal,1.0NRT,295,5.1,D
31.53916,-83.71996,333.6,0.43,0.38,2019-08-10,18:48,N,nominal,1.0NRT,299.6,6.2,D
31.53858,-83.7245,337.1,0.43,0.38,2019-08-10,18:48,N,nominal,1.0NRT,299.3,3.6,D
28.48368,-99.47892,339.8,0.57,0.69,2019-08-10,18:48,N,nominal,1.0NRT,300.2,2,D
31.7125,-83.3465,333,0.45,0.39,2019-08-10,18:48,N,nominal,1.0NRT,297.6,2.4,D
30.58303,-91.24289,332.9,0.53,0.42,2019-08-10,18:48,N,nominal,1.0NRT,298.8,5.7,D
30.21774,-93.30404,343.1,0.46,0.47,2019-08-10,18:48,N,nominal,1.0NRT,295.8,23.7,D
30.21881,-93.30756,351.6,0.46,0.47,2019-08-10,18:48,N,nominal,1.0NRT,294.9,22.5,D
31.71247,-84.825,333.7,0.4,0.37,2019-08-10,18:48,N,nominal,1.0NRT,296.7,6.1,D
31.71585,-84.82565,341.8,0.4,0.37,2019-08-10,18:48,N,nominal,1.0NRT,296.2,6.1,D
30.86456,-90.12576,334.9,0.46,0.39,2019-08-10,18:48,N,nominal,1.0NRT,295.2,6,D
32.12441,-83.28767,336.3,0.45,0.39,2019-08-10,18:48,N,nominal,1.0NRT,299,3.6,D
31.8125,-85.76899,333.8,0.39,0.36,2019-08-10,18:48,N,nominal,1.0NRT,296,4.4,D
31.81191,-85.77308,330.2,0.39,0.36,2019-08-10,18:48,N,nominal,1.0NRT,297.5,4.4,D
32.34358,-82.5743,342.6,0.49,0.4,2019-08-10,18:48,N,nominal,1.0NRT,301.8,6.5,D
29.57737,-98.03387,343.4,0.44,0.62,2019-08-10,18:48,N,nominal,1.0NRT,300.2,3.6,D
29.57871,-98.03336,336.7,0.44,0.62,2019-08-10,18:48,N,nominal,1.0NRT,300,4.8,D
31.35205,-90.62412,340.4,0.48,0.4,2019-08-10,18:48,N,nominal,1.0NRT,288.6,7,D
32.52792,-84.96812,332.1,0.4,0.37,2019-08-10,18:48,N,low,1.0NRT,304,4.2,D
31.43929,-92.55772,341.9,0.39,0.44,2019-08-10,18:48,N,nominal,1.0NRT,295.1,4.5,D
31.01263,-95.33323,341.3,0.57,0.52,2019-08-10,18:48,N,nominal,1.0NRT,294.4,7.3,D
31.01731,-95.33469,330.5,0.57,0.52,2019-08-10,18:48,N,nominal,1.0NRT,295.3,6.7,D
33.03438,-84.95756,331.2,0.41,0.37,2019-08-10,18:48,N,nominal,1.0NRT,299,3.7,D
30.60102,-98.00797,367,0.42,0.61,2019-08-10,18:48,N,high,1.0NRT,299.4,5.3,D
38.69553,-90.13368,351.8,0.39,0.36,2019-08-10,18:48,N,nominal,1.0NRT,313.8,5.9,D
