"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-08-07 15:00","2016","08","07","15:00","23.4","","12.2","","49","","11","","5","","16.1","","97.06","","26","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-08-07 16:00","2016","08","07","16:00","24.5","","11.5","","44","","32","","5","","16.1","","96.99","","27","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-08-07 17:00","2016","08","07","17:00","24.7","","11.0","","42","","","M","4","","16.1","","96.95","","26","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-08-07 18:00","2016","08","07","18:00","21.9","","12.4","","54","","22","","13","","16.1","","96.94","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-08-07 19:00","2016","08","07","19:00","21.2","","12.8","","58","","26","","5","","16.1","","96.88","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-08-07 20:00","2016","08","07","20:00","21.6","","11.4","","52","","29","","5","","16.1","","96.85","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-08-07 21:00","2016","08","07","21:00","20.0","","13.6","","66","","20","","5","","16.1","","96.84","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-08-07 22:00","2016","08","07","22:00","18.6","","14.1","","75","","20","","5","","16.1","","96.83","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-08-07 23:00","2016","08","07","23:00","17.9","","13.5","","75","","17","","9","","16.1","","96.83","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-08-08 00:00","2016","08","08","00:00","16.9","","13.7","","81","","21","","5","","16.1","","96.78","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-08-08 01:00","2016","08","08","01:00","17.2","","14.1","","82","","31","","5","","16.1","","96.77","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-08-08 02:00","2016","08","08","02:00","16.2","","14.1","","87","","","M","4","","16.1","","96.75","","","","","","Rain"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-08-08 03:00","2016","08","08","03:00","15.6","","14.5","","93","","","","0","","16.1","","96.74","","","","","","Rain"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-08-08 04:00","2016","08","08","04:00","15.9","","14.8","","93","","11","","5","","16.1","","96.69","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-08-08 05:00","2016","08","08","05:00","14.8","","14.0","","95","","15","","5","","16.1","","96.67","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-08-08 06:00","2016","08","08","06:00","14.9","","14.0","","94","","7","","5","","16.1","","96.65","","","","","","Rain"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-08-08 07:00","2016","08","08","07:00","15.0","","12.5","","85","","8","","8","","16.1","","96.66","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-08-08 08:00","2016","08","08","08:00","15.2","","10.2","","72","","10","","9","","16.1","","96.66","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-08-08 09:00","2016","08","08","09:00","15.4","","10.2","","71","","9","","9","","16.1","","96.66","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-08-08 10:00","2016","08","08","10:00","15.6","","9.3","","66","","5","","9","","16.1","","96.69","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-08-08 11:00","2016","08","08","11:00","16.5","","9.9","","65","","9","","9","","16.1","","96.67","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-08-08 12:00","2016","08","08","12:00","17.9","","10.4","","61","","11","","5","","16.1","","96.69","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-08-08 13:00","2016","08","08","13:00","19.2","","9.9","","55","","","M","4","","16.1","","96.66","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-08-08 14:00","2016","08","08","14:00","20.6","","10.3","","51","","7","","5","","16.1","","96.63","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-08-08 15:00","2016","08","08","15:00","22.1","","10.5","","47","","","M","5","","16.1","","96.57","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-08-08 16:00","2016","08","08","16:00","22.4","","10.1","","45","","","M","5","","16.1","","96.54","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-08-08 17:00","2016","08","08","17:00","23.4","","11.0","","45","","7","","8","","16.1","","96.52","","25","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-08-08 18:00","2016","08","08","18:00","23.4","","10.9","","45","","36","","8","","16.1","","96.47","","25","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-08-08 19:00","2016","08","08","19:00","22.9","","10.9","","46","","31","","5","","16.1","","96.49","","25","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-08-08 20:00","2016","08","08","20:00","22.5","","11.3","","49","","31","","8","","16.1","","96.50","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-08-08 21:00","2016","08","08","21:00","20.8","","11.6","","55","","7","","15","","16.1","","96.52","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-08-08 22:00","2016","08","08","22:00","19.8","","12.1","","61","","","","0","","16.1","","96.54","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-08-08 23:00","2016","08","08","23:00","19.3","","10.7","","57","","8","","8","","16.1","","96.61","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-08-09 00:00","2016","08","09","00:00","18.8","","7.9","","49","","9","","9","","16.1","","96.62","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-08-09 01:00","2016","08","09","01:00","17.8","","8.0","","52","","10","","5","","16.1","","96.66","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-08-09 02:00","2016","08","09","02:00","16.8","","7.8","","55","","8","","11","","16.1","","96.65","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-08-09 03:00","2016","08","09","03:00","16.8","","7.6","","54","","9","","11","","16.1","","96.65","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-08-09 04:00","2016","08","09","04:00","16.3","","7.5","","56","","9","","13","","16.1","","96.66","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-08-09 05:00","2016","08","09","05:00","15.6","","7.7","","59","","9","","11","","16.1","","96.68","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-08-09 06:00","2016","08","09","06:00","14.8","","7.8","","63","","8","","11","","16.1","","96.70","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-08-09 07:00","2016","08","09","07:00","14.5","","8.1","","65","","10","","11","","16.1","","96.71","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-08-09 08:00","2016","08","09","08:00","15.2","","9.1","","67","","9","","9","","16.1","","96.73","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-08-09 09:00","2016","08","09","09:00","16.9","","10.2","","65","","8","","11","","16.1","","96.73","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-08-09 10:00","2016","08","09","10:00","19.6","","11.1","","57","","4","","11","","16.1","","96.76","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-08-09 11:00","2016","08","09","11:00","19.6","","11.3","","58","","8","","9","","16.1","","96.78","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-08-09 12:00","2016","08","09","12:00","22.6","","13.0","","54","","10","","17","","16.1","","96.76","","25","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-08-09 13:00","2016","08","09","13:00","21.9","","11.2","","50","","15","","15","","16.1","","96.76","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-08-09 14:00","2016","08","09","14:00","23.2","","11.3","","47","","18","","17","","16.1","","96.75","","25","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-08-09 15:00","2016","08","09","15:00","21.5","","12.1","","54","","15","","21","","16.1","","96.76","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-08-09 16:00","2016","08","09","16:00","21.7","","10.9","","50","","15","","21","","16.1","","96.74","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-08-09 17:00","2016","08","09","17:00","21.6","","13.3","","59","","14","","15","","16.1","","96.71","","25","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-08-09 18:00","2016","08","09","18:00","20.9","","12.8","","59","","15","","22","","16.1","","96.68","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-08-09 19:00","2016","08","09","19:00","21.7","","12.6","","56","","14","","21","","16.1","","96.68","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-08-09 20:00","2016","08","09","20:00","21.0","","13.5","","62","","18","","13","","16.1","","96.70","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-08-09 21:00","2016","08","09","21:00","19.2","","13.9","","71","","17","","8","","16.1","","96.71","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-08-09 22:00","2016","08","09","22:00","18.7","","13.0","","69","","12","","9","","16.1","","96.72","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-08-09 23:00","2016","08","09","23:00","16.8","","12.4","","75","","12","","9","","16.1","","96.73","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-08-10 00:00","2016","08","10","00:00","16.7","","12.9","","78","","11","","5","","16.1","","96.75","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-08-10 01:00","2016","08","10","01:00","16.9","","13.3","","79","","9","","9","","16.1","","96.72","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-08-10 02:00","2016","08","10","02:00","16.5","","13.2","","81","","10","","8","","16.1","","96.70","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-08-10 03:00","2016","08","10","03:00","16.3","","13.1","","81","","12","","13","","16.1","","96.70","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-08-10 04:00","2016","08","10","04:00","14.9","","12.6","","86","","11","","9","","16.1","","96.69","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-08-10 05:00","2016","08","10","05:00","14.6","","12.7","","88","","12","","8","","16.1","","96.70","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-08-10 06:00","2016","08","10","06:00","14.2","","12.8","","91","","12","","9","","16.1","","96.70","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-08-10 07:00","2016","08","10","07:00","14.5","","12.9","","90","","11","","8","","16.1","","96.70","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-08-10 08:00","2016","08","10","08:00","16.1","","13.7","","86","","12","","8","","16.1","","96.70","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-08-10 09:00","2016","08","10","09:00","18.1","","14.4","","79","","13","","5","","16.1","","96.70","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-08-10 10:00","2016","08","10","10:00","18.9","","14.3","","74","","12","","5","","16.1","","96.70","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-08-10 11:00","2016","08","10","11:00","20.5","","14.8","","70","","7","","17","","16.1","","96.67","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-08-10 12:00","2016","08","10","12:00","20.3","","14.2","","68","","15","","9","","16.1","","96.68","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-08-10 13:00","2016","08","10","13:00","20.3","","14.3","","68","","12","","5","","16.1","","96.68","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-08-10 14:00","2016","08","10","14:00","20.9","","14.5","","66","","10","","8","","16.1","","96.66","","25","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-08-10 15:00","2016","08","10","15:00","21.7","","13.8","","60","","11","","5","","16.1","","96.61","","25","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-08-10 16:00","2016","08","10","16:00","23.8","","14.6","","56","","18","","5","","16.1","","96.55","","28","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-08-10 17:00","2016","08","10","17:00","23.3","","14.3","","56","","5","","13","","16.1","","96.54","","27","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-08-10 18:00","2016","08","10","18:00","24.0","","13.8","","53","","6","","9","","16.1","","96.52","","27","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-08-10 19:00","2016","08","10","19:00","22.3","","14.4","","60","","8","","9","","16.1","","96.51","","26","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-08-10 20:00","2016","08","10","20:00","22.2","","14.3","","60","","12","","11","","16.1","","96.52","","26","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-08-10 21:00","2016","08","10","21:00","21.1","","14.6","","66","","12","","13","","16.1","","96.55","","25","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-08-10 22:00","2016","08","10","22:00","20.1","","15.0","","72","","12","","13","","16.1","","96.56","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-08-10 23:00","2016","08","10","23:00","19.3","","15.0","","76","","9","","8","","11.3","","96.60","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-08-11 00:00","2016","08","11","00:00","18.7","","15.0","","79","","11","","5","","16.1","","96.59","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-08-11 01:00","2016","08","11","01:00","17.6","","15.4","","87","","15","","5","","16.1","","96.57","","","","","","Rain"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-08-11 02:00","2016","08","11","02:00","16.7","","14.4","","86","","22","","11","","16.1","","96.61","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-08-11 03:00","2016","08","11","03:00","15.5","","13.9","","90","","20","","11","","16.1","","96.62","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-08-11 04:00","2016","08","11","04:00","15.9","","13.9","","88","","24","","11","","16.1","","96.62","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-08-11 05:00","2016","08","11","05:00","15.7","","13.9","","89","","24","","5","","16.1","","96.65","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-08-11 06:00","2016","08","11","06:00","15.0","","13.6","","91","","23","","8","","16.1","","96.69","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-08-11 07:00","2016","08","11","07:00","15.2","","13.4","","89","","22","","9","","16.1","","96.71","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-08-11 08:00","2016","08","11","08:00","15.5","","13.6","","88","","24","","8","","16.1","","96.72","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-08-11 09:00","2016","08","11","09:00","17.7","","14.1","","79","","","M","5","","16.1","","96.75","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-08-11 10:00","2016","08","11","10:00","18.6","","14.7","","78","","","M","5","","16.1","","96.76","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-08-11 11:00","2016","08","11","11:00","20.5","","15.3","","72","","","M","4","","16.1","","96.76","","25","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-08-11 12:00","2016","08","11","12:00","21.5","","14.9","","66","","","M","4","","16.1","","96.76","","25","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-08-11 13:00","2016","08","11","13:00","23.4","","15.4","","60","","34","","11","","16.1","","96.75","","28","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-08-11 14:00","2016","08","11","14:00","23.5","","13.5","","53","","30","","9","","16.1","","96.74","","27","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-08-11 15:00","2016","08","11","15:00","25.4","","10.7","","39","","30","","18","","16.1","","96.74","","27","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-08-11 16:00","2016","08","11","16:00","25.6","","8.9","","34","","3","","15","","16.1","","96.72","","26","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-08-11 17:00","2016","08","11","17:00","24.7","","13.3","","48","","11","","11","","16.1","","96.73","","28","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-08-11 18:00","2016","08","11","18:00","24.9","","11.0","","41","","10","","8","","16.1","","96.74","","27","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-08-11 19:00","2016","08","11","19:00","22.8","","12.4","","51","","12","","8","","16.1","","96.75","","25","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-08-11 20:00","2016","08","11","20:00","16.8","","14.5","","86","","8","","9","","4.8","","96.90","","","","","","Thunderstorms,Heavy Rain,Fog"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-08-11 21:00","2016","08","11","21:00","16.3","","14.3","","88","","16","","13","","16.1","","96.98","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-08-11 22:00","2016","08","11","22:00","15.6","","14.5","","93","","16","","11","","2.8","","97.05","","","","","","Thunderstorms,Moderate Rain,Fog"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-08-11 23:00","2016","08","11","23:00","15.2","","14.4","","95","","","M","4","","16.1","","97.03","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-08-12 00:00","2016","08","12","00:00","15.4","","14.5","","94","","23","","8","","16.1","","97.02","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-08-12 01:00","2016","08","12","01:00","15.6","","15.0","","96","","24","","9","","16.1","","97.02","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-08-12 02:00","2016","08","12","02:00","14.8","","14.0","","95","","24","","11","","16.1","","97.02","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-08-12 03:00","2016","08","12","03:00","14.2","","12.9","","92","","23","","11","","16.1","","97.01","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-08-12 04:00","2016","08","12","04:00","13.2","","12.3","","94","","23","","11","","16.1","","97.03","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-08-12 05:00","2016","08","12","05:00","12.7","","11.8","","94","","23","","9","","16.1","","97.07","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-08-12 06:00","2016","08","12","06:00","12.0","","11.1","","94","","22","","11","","16.1","","97.10","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-08-12 07:00","2016","08","12","07:00","12.7","","11.5","","92","","23","","13","","16.1","","97.13","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-08-12 08:00","2016","08","12","08:00","14.1","","11.8","","86","","25","","11","","16.1","","97.18","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-08-12 09:00","2016","08","12","09:00","15.8","","12.8","","82","","25","","8","","16.1","","97.22","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-08-12 10:00","2016","08","12","10:00","18.2","","12.8","","71","","28","","8","","16.1","","97.23","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-08-12 11:00","2016","08","12","11:00","20.2","","13.1","","63","","","M","4","","16.1","","97.20","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-08-12 12:00","2016","08","12","12:00","21.3","","11.8","","54","","","M","5","","16.1","","97.19","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-08-12 13:00","2016","08","12","13:00","22.0","","12.2","","53","","36","","11","","16.1","","97.16","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-08-12 14:00","2016","08","12","14:00","23.2","","12.4","","50","","14","","8","","16.1","","97.12","","26","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-08-12 15:00","2016","08","12","15:00","19.6","","12.8","","64","","31","","24","","16.1","","97.17","","","","","","Rain"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-08-12 16:00","2016","08","12","16:00","21.1","","12.5","","57","","10","","9","","16.1","","97.17","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-08-12 17:00","2016","08","12","17:00","22.3","","13.0","","55","","","M","4","","16.1","","97.15","","25","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-08-12 18:00","2016","08","12","18:00","22.3","","11.2","","49","","","M","4","","16.1","","97.14","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-08-12 19:00","2016","08","12","19:00","22.8","","11.4","","48","","","","0","","16.1","","97.10","","25","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-08-12 20:00","2016","08","12","20:00","22.1","","13.8","","59","","18","","4","","16.1","","97.10","","25","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-08-12 21:00","2016","08","12","21:00","19.2","","15.0","","77","","13","","5","","16.1","","97.09","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-08-12 22:00","2016","08","12","22:00","18.5","","12.5","","68","","17","","11","","16.1","","97.13","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-08-12 23:00","2016","08","12","23:00","15.7","","12.1","","79","","18","","13","","16.1","","97.12","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-08-13 00:00","2016","08","13","00:00","15.7","","11.5","","76","","17","","13","","16.1","","97.06","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-08-13 01:00","2016","08","13","01:00","15.6","","11.8","","78","","","M","5","","16.1","","97.09","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-08-13 02:00","2016","08","13","02:00","14.3","","10.9","","80","","17","","15","","16.1","","97.08","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-08-13 03:00","2016","08","13","03:00","13.3","","10.1","","81","","19","","5","","16.1","","97.06","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-08-13 04:00","2016","08","13","04:00","11.9","","9.3","","84","","21","","11","","16.1","","97.06","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-08-13 05:00","2016","08","13","05:00","11.4","","9.1","","86","","22","","13","","16.1","","97.05","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-08-13 06:00","2016","08","13","06:00","12.4","","9.6","","83","","23","","11","","16.1","","97.07","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-08-13 07:00","2016","08","13","07:00","13.6","","10.4","","81","","23","","13","","16.1","","97.07","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-08-13 08:00","2016","08","13","08:00","16.1","","11.1","","72","","24","","11","","16.1","","97.06","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-08-13 09:00","2016","08","13","09:00","16.7","","11.4","","71","","26","","15","","16.1","","97.07","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-08-13 10:00","2016","08","13","10:00","18.9","","11.6","","62","","24","","8","","16.1","","97.05","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-08-13 11:00","2016","08","13","11:00","20.4","","11.6","","57","","","M","4","","16.1","","97.00","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-08-13 12:00","2016","08","13","12:00","22.0","","12.4","","54","","23","","13","","16.1","","96.96","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-08-13 13:00","2016","08","13","13:00","22.2","","11.6","","51","","23","","11","","16.1","","96.92","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-08-13 14:00","2016","08","13","14:00","24.2","","12.2","","46","","21","","18","","16.1","","96.89","","27","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-08-13 15:00","2016","08","13","15:00","23.9","","11.3","","45","","26","","13","","16.1","","96.85","","26","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-08-13 16:00","2016","08","13","16:00","24.4","","10.9","","42","","24","","13","","16.1","","96.80","","26","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-08-13 17:00","2016","08","13","17:00","24.6","","10.1","","39","","31","","13","","16.1","","96.75","","26","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-08-13 18:00","2016","08","13","18:00","21.8","","12.6","","55","","20","","13","","16.1","","96.75","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-08-13 19:00","2016","08","13","19:00","20.2","","15.2","","73","","19","","13","","16.1","","96.74","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-08-13 20:00","2016","08","13","20:00","20.7","","14.3","","66","","12","","5","","16.1","","96.74","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-08-13 21:00","2016","08","13","21:00","19.9","","15.9","","77","","15","","4","","16.1","","96.75","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-08-13 22:00","2016","08","13","22:00","18.8","","15.1","","79","","8","","9","","16.1","","96.79","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-08-13 23:00","2016","08","13","23:00","18.7","","14.8","","78","","11","","5","","16.1","","96.79","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-08-14 00:00","2016","08","14","00:00","16.8","","14.5","","86","","18","","11","","16.1","","96.79","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-08-14 01:00","2016","08","14","01:00","16.5","","14.2","","86","","13","","8","","16.1","","96.77","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-08-14 02:00","2016","08","14","02:00","16.4","","13.6","","83","","14","","4","","16.1","","96.78","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-08-14 03:00","2016","08","14","03:00","16.0","","13.6","","85","","12","","5","","16.1","","96.77","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-08-14 04:00","2016","08","14","04:00","14.5","","12.7","","89","","15","","8","","16.1","","96.77","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-08-14 05:00","2016","08","14","05:00","13.9","","13.0","","94","","12","","8","","16.1","","96.79","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-08-14 06:00","2016","08","14","06:00","13.4","","12.6","","95","","16","","8","","16.1","","96.81","","","","","","NA"
"-111.22","56.65","FORT MCMURRAY A","3062697","2016-08-14 07:00","2016","08","14","07:00","14.1","","12.3","","89","","17","","4","","16.1","","96.79","","","","","","NA"
